"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(D1)"
"82222900000176","Nodes",,21.000000,22.966031,"Default Known Flow Node","Known Flow",430315.908249,139901.689279,,0.000000,,,0.000000,0.000000,,"",,
"82222900000186","Nodes",,21.000000,41.356064,"Default Known Flow Node","Known Flow",430502.674300,139511.331172,,0.000000,,,0.000000,0.000000,,"",,
"82222900000187","Nodes",,21.000000,41.399112,"Default Known Flow Node","Known Flow",430482.235294,139549.811183,,0.000000,,,0.000000,0.000000,,"",,
"82222900000188","Nodes",,21.000000,41.485220,"Default Known Flow Node","Known Flow",430558.343315,139684.253219,,0.000000,,,0.000000,0.000000,,"",,
"82222900000192","Nodes",,21.000000,27.167385,"DDS demands","Known Flow",430805.140382,139746.196236,,0.000000,,-13.430000,-12.009346,-13.430000,,"",,"D1 PROFILE"
"82222900000193","Nodes",,21.000000,28.941765,"Default Known Flow Node","Known Flow",430853.263395,139795.322250,,0.000000,,,0.000000,0.000000,,"",,
"82222900000197","Nodes",,21.000000,33.787697,"Default Known Flow Node","Known Flow",430738.022364,139915.101282,,0.000000,,,0.000000,0.000000,,"",,
"82222900000198","Nodes",,21.000000,33.787697,"DDS demands","Known Flow",430764.405371,139893.150276,,0.000000,,-1.549999,-1.386037,-1.549999,,"",,"D1 PROFILE"
"82222900000183","Nodes",,21.000000,38.225871,"Default Known Flow Node","Known Flow",430680.268348,139771.355243,,0.000000,,,0.000000,0.000000,,"",,
"82222900000214","Nodes",,21.000000,26.865402,"DDS demands","Known Flow",430813.348197,139721.564831,,0.000000,,-2.150000,-1.922568,-2.150000,,"",,"D1 PROFILE"
"82222900000204","Nodes",,21.000000,33.928858,"DDS demands","Known Flow",430740.766364,139849.723264,,0.000000,,-9.359999,-8.369879,-9.359999,,"",,"D1 PROFILE"
"82222900000205","Nodes",,21.000000,34.164948,"DDS demands","Known Flow",430736.544363,139848.721264,,0.000000,,-0.860000,-0.769027,-0.860000,,"",,"D1 PROFILE"
"82222900000212","Nodes",,21.000000,33.660329,"Default Known Flow Node","Known Flow",430793.532379,139918.847283,,0.000000,,,0.000000,0.000000,,"",,
"82222900000200","Nodes",,21.000000,26.452307,"DDS demands","Known Flow",430826.880388,139674.593217,,0.000000,,-7.970000,-7.126916,-7.970000,,"",,"D1 PROFILE"
"82222900000185","Nodes",,21.000000,22.997753,"Default Known Flow Node","Known Flow",430363.395262,139967.581296,,0.000000,,,0.000000,0.000000,,"",,
"82222900000194","Nodes",,21.000000,29.062784,"Default Known Flow Node","Known Flow",430907.876410,139901.065278,,0.000000,,,0.000000,0.000000,,"",,
"82222900000160","Nodes",,21.000000,41.499999,"Default Known Flow Node","Known Flow",430555.752314,139710.674227,,0.000000,,,0.000000,0.000000,,"",,
