"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82000100009555","Nodes","-97159",21.000000,26.194171,"Default Known Flow Node","Known Flow",429374.478703,107197.844897,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000211","Nodes","211",21.000000,21.290025,"DDS demands","Known Flow",428305.059702,108736.181798,,0.000000,,,,,-5.590000,,,,,-4.998678,-5.590000,,"",,,,,"D1 PROFILE",,,,
"82000100009465","Nodes","-1005",21.000000,21.302816,"Default Known Flow Node","Known Flow",428356.223901,108735.561139,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000097","Nodes","97",21.000000,28.400956,"DDS demands","Known Flow",430104.674599,107698.000085,,0.000000,,,,,-4.500000,,,,,-4.023980,-4.500000,,"",,,,,"D1 PROFILE",,,,
"82000100000212","Nodes","212",21.000000,27.841581,"DDS demands","Known Flow",429654.955610,107960.926667,,0.000000,,,,,-1.009999,,,,,-0.903160,-1.009999,,"",,,,,"D1 PROFILE",,,,
"82000100001002","Nodes","1002",21.000000,28.291501,"DDS demands","Known Flow",429672.582031,107987.259423,,0.000000,,,,,-1.029999,,,,,-0.921044,-1.029999,,"",,,,,"D1 PROFILE",,,,
"82000100009513","Nodes","-486",21.000000,28.352326,"Default Known Flow Node","Known Flow",429676.923377,107996.108382,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000048","Nodes","48",21.000000,28.379028,"Default Known Flow Node","Known Flow",429678.047531,108002.460481,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000178","Nodes","178",21.000000,38.553583,"DDS demands","Known Flow",429866.206636,108628.054082,,0.000000,,,-2.850000,,-4.679999,,,,,-6.733460,-7.530000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100001000","Nodes","1000",21.000000,36.623840,"DDS demands","Known Flow",429941.927133,108616.106390,,0.000000,,,,,-2.980000,,,,,-2.664769,-2.980000,,"",,,,,"D1 PROFILE",,,,
"82000100009507","Nodes","-457",21.000000,25.229787,"Default Known Flow Node","Known Flow",429146.836982,108234.575241,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000070","Nodes","70",21.000000,25.106407,"DDS demands","Known Flow",429199.794671,108285.094923,,0.000000,,,,,-7.050000,,,,,-6.304236,-7.050000,,"",,,,,"D1 PROFILE",,,,
"82000100000062","Nodes","62",21.000000,25.183266,"DDS demands","Known Flow",429266.941001,108300.506921,,0.000000,,,,,-5.019999,,,,,-4.488973,-5.019999,,"",,,,,"D1 PROFILE",,,,
"82000100000195","Nodes","195",21.000000,35.296396,"DDS demands","Known Flow",430781.886376,107869.218562,,0.000000,,,,,-2.450000,,,,,-2.190834,-2.450000,,"",,,,,"D1 PROFILE",,,,
"82000100000196","Nodes","196",21.000000,34.691286,"DDS demands","Known Flow",430930.597959,107777.356319,,0.000000,,,,,-4.389999,,,,,-3.925616,-4.389999,,"",,,,,"D1 PROFILE",,,,
"82000100000197","Nodes","197",21.000000,34.380073,"DDS demands","Known Flow",431079.409554,107682.171521,,0.000000,,,-2.289999,,-2.039999,,,,,-3.871963,-4.329999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000140","Nodes","140",21.000000,38.028656,"DDS demands","Known Flow",429855.875124,108576.750755,,0.000000,,,-3.720000,,-11.689999,,,,,-13.779897,-15.409999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000179","Nodes","179",21.000000,36.886382,"DDS demands","Known Flow",429885.461385,108479.180674,,0.000000,,,,,-11.159999,,,,,-9.979471,-11.159999,,"",,,,,"D1 PROFILE",,,,
"82000100000031","Nodes","31",21.000000,36.388418,"Default Known Flow Node","Known Flow",429899.398135,108426.839714,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000247","Nodes","247",21.000000,34.904040,"DDS demands","Known Flow",430613.561423,108395.201079,,0.000000,,,-2.480000,,,,,,,-2.217660,-2.480000,,"",,,"C3  PROFILE",,,,,,
"82000100000099","Nodes","99",21.000000,34.648822,"DDS demands","Known Flow",430732.469672,108484.490445,,0.000000,,,-2.609999,,-3.190000,,,,,-5.186464,-5.800000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000072","Nodes","72",21.000000,34.569572,"DDS demands","Known Flow",430843.218392,108567.550752,,0.000000,,,-1.879999,,-3.989999,,,,,-5.249058,-5.869999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000238","Nodes","238",21.000000,34.927337,"Default Known Flow Node","Known Flow",430597.657872,108383.377135,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000116","Nodes","116",21.000000,25.891740,"Default Known Flow Node","Known Flow",429528.620566,107531.663780,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000117","Nodes","117",21.000000,26.046483,"Default Known Flow Node","Known Flow",429409.789287,107379.863148,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000118","Nodes","118",21.000000,26.158599,"Default Known Flow Node","Known Flow",429377.973187,107198.709556,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000071","Nodes","71",21.000000,31.979777,"DDS demands","Known Flow",430082.880185,108275.429673,,0.000000,,,,,-7.400000,,,,,-6.617212,-7.400000,,"",,,,,"D1 PROFILE",,,,
"82000100000067","Nodes","67",21.000000,32.019630,"DDS demands","Known Flow",430095.251189,108342.937691,,0.000000,,,,,-2.460000,,,,,-2.199776,-2.460000,,"",,,,,"D1 PROFILE",,,,
"82000100000021","Nodes","21",21.000000,31.975986,"DDS demands","Known Flow",430101.651190,108377.844701,,0.000000,,,,,-3.549999,,,,,-3.174473,-3.549999,,"",,,,,"D1 PROFILE",,,,
"82000100000143","Nodes","143",21.000000,26.586157,"DDS demands","Known Flow",429407.626819,107979.000082,,0.000000,-15.999999,,,,-10.260000,,,,,-23.482162,-26.260000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100000144","Nodes","144",21.000000,26.113638,"DDS demands","Known Flow",429426.075007,107983.476593,,0.000000,,,,,-0.990000,,,,,-0.885275,-0.990000,,"",,,,,"D1 PROFILE",,,,
"82000100000147","Nodes","147",21.000000,26.048001,"Default Known Flow Node","Known Flow",429446.903332,107973.800443,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009476","Nodes","-1462479",21.000000,26.092058,"Default Known Flow Node","Known Flow",429447.832577,107976.292176,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000148","Nodes","148",21.000000,26.032668,"DDS demands","Known Flow",429468.344018,107958.929587,,0.000000,,,,,-2.679999,,,,,-2.396503,-2.679999,,"",,,,,"D1 PROFILE",,,,
"82000100000149","Nodes","149",21.000000,27.590811,"DDS demands","Known Flow",429643.285120,107945.862537,,0.000000,-9.439999,,,,-5.030000,,,,,-12.939332,-14.469998,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100000115","Nodes","115",21.000000,26.119266,"DDS demands","Known Flow",429662.206071,107792.995542,,0.000000,,,,,-1.269999,,,,,-1.135656,-1.269999,,"",,,,,"D1 PROFILE",,,,
"82000100000058","Nodes","58",21.000000,26.115156,"DDS demands","Known Flow",429670.883073,107789.844541,,0.000000,,,,,-3.299999,,,,,-2.950918,-3.299999,,"",,,,,"D1 PROFILE",,,,
"82000100000049","Nodes","49",21.000000,27.065254,"DDS demands","Known Flow",429808.041888,107923.685774,,0.000000,,,,,-5.889999,,,,,-5.266943,-5.889999,,"",,,,,"D1 PROFILE",,,,
"82000100000050","Nodes","50",21.000000,26.782727,"DDS demands","Known Flow",429857.607124,107940.469582,,0.000000,,,,,-7.179999,,,,,-6.420484,-7.179999,,"",,,,,"D1 PROFILE",,,,
"82000100000122","Nodes","122",21.000000,25.620673,"DDS demands","Known Flow",429881.811131,107719.732522,,0.000000,,,,,-6.939999,,,,,-6.205872,-6.939999,,"",,,,,"D1 PROFILE",,,,
"82000100000165","Nodes","165",21.000000,28.890917,"DDS demands","Known Flow",429874.568962,107856.196819,,0.000000,,,,,-6.280000,,,,,-5.615688,-6.280000,,"",,,,,"D1 PROFILE",,,,
"82000100000164","Nodes","164",21.000000,28.996402,"DDS demands","Known Flow",429915.663140,107878.633565,,0.000000,,,,,-5.130000,,,,,-4.587338,-5.130000,,"",,,,,"D1 PROFILE",,,,
"82000100000150","Nodes","150",21.000000,25.683714,"DDS demands","Known Flow",429906.694137,107629.846497,,0.000000,,,,,-4.400000,,,,,-3.934558,-4.400000,,"",,,,,"D1 PROFILE",,,,
"82000100000151","Nodes","151",21.000000,25.714746,"DDS demands","Known Flow",429870.312128,107658.637505,,0.000000,,,,,-1.529999,,,,,-1.368153,-1.529999,,"",,,,,"D1 PROFILE",,,,
"82000100009517","Nodes","-4904559",21.000000,28.995722,"Default Known Flow Node","Known Flow",429916.231250,107878.890675,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000152","Nodes","152",21.000000,25.592825,"DDS demands","Known Flow",429936.046145,107613.760493,,0.000000,,,,,-3.469999,,,,,-3.102936,-3.469999,,"",,,,,"D1 PROFILE",,,,
"82000100000161","Nodes","161",21.000000,29.743837,"DDS demands","Known Flow",429990.585160,107860.530560,,0.000000,,,,,-3.739999,,,,,-3.344374,-3.739999,,"",,,,,"D1 PROFILE",,,,
"82000100000162","Nodes","162",21.000000,29.533865,"DDS demands","Known Flow",429975.165699,107908.992961,,0.000000,,,,,-6.449999,,,,,-5.767705,-6.449999,,"",,,,,"D1 PROFILE",,,,
"82000100009511","Nodes","-482",21.000000,27.590811,"Default Known Flow Node","Known Flow",429651.683068,107939.572581,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000213","Nodes","213",21.000000,27.758121,"DDS demands","Known Flow",429705.679083,107931.361579,,0.000000,,,,,-3.489999,,,,,-3.120820,-3.489999,,"",,,,,"D1 PROFILE",,,,
"82000100000132","Nodes","132",21.000000,25.943712,"DDS demands","Known Flow",429734.325348,107756.500498,,0.000000,,,,,-4.010000,,,,,-3.585814,-4.010000,,"",,,,,"D1 PROFILE",,,,
"82000100009484","Nodes","-1462586",21.000000,25.943394,"Default Known Flow Node","Known Flow",429737.803349,107754.377645,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000192","Nodes","192",21.000000,25.895330,"DDS demands","Known Flow",429791.165106,107824.649550,,0.000000,,,,,-11.549999,,,,,-10.328216,-11.549999,,"",,,,,"D1 PROFILE",,,,
"82000100000230","Nodes","230",21.000000,28.359088,"Default Known Flow Node","Known Flow",429685.860077,107999.443598,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009510","Nodes","-48",21.000000,27.056182,"Default Known Flow Node","Known Flow",429808.826111,107922.475577,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000051","Nodes","51",21.000000,26.215874,"DDS demands","Known Flow",429915.768014,107737.522117,,0.000000,,,-2.130000,,,,,,,-1.904684,-2.130000,,"",,,"C3  PROFILE",,,,,,
"82000100000123","Nodes","123",21.000000,26.192102,"DDS demands","Known Flow",429893.651308,107762.253104,,0.000000,,,,,-6.690000,,,,,-5.982318,-6.690000,,"",,,,,"D1 PROFILE",,,,
"82000100000129","Nodes","129",21.000000,25.965115,"DDS demands","Known Flow",429940.547147,107657.664505,,0.000000,,,,,-3.800000,,,,,-3.398028,-3.800000,,"",,,,,"D1 PROFILE",,,,
"82000100000163","Nodes","163",21.000000,29.715647,"DDS demands","Known Flow",429971.278593,107854.032992,,0.000000,,,,,-5.919999,,,,,-5.293770,-5.919999,,"",,,,,"D1 PROFILE",,,,
"82000100009491","Nodes","-19",21.000000,26.215529,"Default Known Flow Node","Known Flow",429916.267140,107736.908526,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009493","Nodes","-20",21.000000,26.213614,"Default Known Flow Node","Known Flow",429918.582043,107736.775577,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000239","Nodes","239",21.000000,26.084301,"DDS demands","Known Flow",429966.277154,107763.152533,,0.000000,,,-2.150000,,-1.139999,,,,,-2.941976,-3.290000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100000193","Nodes","193",21.000000,25.891699,"DDS demands","Known Flow",429802.660109,107861.110560,,0.000000,,,,,-2.150000,,,,,-1.922568,-2.150000,,"",,,,,"D1 PROFILE",,,,
"82000100000119","Nodes","119",21.000000,25.914824,"DDS demands","Known Flow",429824.010115,107788.889540,,0.000000,,,,,-3.319999,,,,,-2.968803,-3.319999,,"",,,,,"D1 PROFILE",,,,
"82000100000120","Nodes","120",21.000000,25.715603,"DDS demands","Known Flow",429810.565111,107748.249529,,0.000000,,,,,-5.689999,,,,,-5.088099,-5.689999,,"",,,,,"D1 PROFILE",,,,
"82000100000121","Nodes","121",21.000000,26.012780,"DDS demands","Known Flow",429874.317000,107749.868028,,0.000000,,,,,-8.779999,,,,,-7.851233,-8.779999,,"",,,,,"D1 PROFILE",,,,
"82000100009505","Nodes","-424",21.000000,23.502144,"Default Known Flow Node","Known Flow",428432.071821,108485.625211,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000207","Nodes","207",21.000000,23.855853,"Default Known Flow Node","Known Flow",428403.561508,108462.149796,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000206","Nodes","206",21.000000,23.281257,"DDS demands","Known Flow",428525.344673,108433.454317,,0.000000,,,,-8.499999,-2.409999,,,,,-9.755917,-10.909999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"82000100000205","Nodes","205",21.000000,24.199785,"DDS demands","Known Flow",428612.643785,108401.223707,,0.000000,,,,,-5.119999,,,,,-4.578395,-5.119999,,"",,,,,"D1 PROFILE",,,,
"82000100000199","Nodes","199",21.000000,24.761236,"DDS demands","Known Flow",428768.703774,108386.472659,,0.000000,-5.769999,,,,-6.999999,,,,,-11.419162,-12.769999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100000200","Nodes","200",21.000000,23.954384,"DDS demands","Known Flow",428895.357862,108468.968725,,0.000000,,,,,-9.859999,,,,,-8.816988,-9.859999,,"",,,,,"D1 PROFILE",,,,
"82000100000198","Nodes","198",21.000000,25.786142,"Default Known Flow Node","Known Flow",428996.096780,108239.365106,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000060","Nodes","60",21.000000,25.919646,"DDS demands","Known Flow",429005.550619,108236.166184,,0.000000,,,,,-1.729999,,,,,-1.546996,-1.729999,,"",,,,,"D1 PROFILE",,,,
"82000100000101","Nodes","101",21.000000,26.035299,"Default Known Flow Node","Known Flow",429040.189902,108164.251643,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000068","Nodes","68",21.000000,25.553296,"DDS demands","Known Flow",429062.744485,108242.614755,,0.000000,,,,,-1.389999,,,,,-1.242962,-1.389999,,"",,,,,"D1 PROFILE",,,,
"82000100000134","Nodes","134",21.000000,25.357376,"DDS demands","Known Flow",429111.381007,108211.915110,,0.000000,,,,,-1.370000,,,,,-1.225078,-1.370000,,"",,,,,"D1 PROFILE",,,,
"82000100000074","Nodes","74",21.000000,25.560759,"DDS demands","Known Flow",429070.951910,108256.285668,,0.000000,,,,,-9.520000,,,,,-8.512955,-9.520000,,"",,,,,"D1 PROFILE",,,,
"82000100000073","Nodes","73",21.000000,25.458552,"DDS demands","Known Flow",429137.172928,108364.087697,,0.000000,,,,,-6.130000,,,,,-5.481555,-6.130000,,"",,,,,"D1 PROFILE",,,,
"82000100000103","Nodes","103",21.000000,25.951761,"DDS demands","Known Flow",429078.762938,108161.421722,,0.000000,,,-0.869999,-6.730000,-1.999999,,,,,-8.584491,-9.599999,,"",,,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,
"82000100009487","Nodes","-150",21.000000,25.986990,"Default Known Flow Node","Known Flow",429013.742269,108232.875449,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000061","Nodes","61",21.000000,25.236128,"DDS demands","Known Flow",429144.247416,108232.903178,,0.000000,,,,,-7.129999,,,,,-6.375773,-7.129999,,"",,,,,"D1 PROFILE",,,,
"82000100000232","Nodes","232",21.000000,25.532956,"DDS demands","Known Flow",429062.815908,108269.314671,,0.000000,,,,,-2.180000,,,,,-1.949395,-2.180000,,"",,,,,"D1 PROFILE",,,,
"82000100000069","Nodes","69",21.000000,25.557289,"DDS demands","Known Flow",429066.663297,108325.248863,,0.000000,,,,,-3.219999,,,,,-2.879381,-3.219999,,"",,,,,"D1 PROFILE",,,,
"82000100009522","Nodes","-53973",21.000000,26.035299,"Default Known Flow Node","Known Flow",429072.377910,108162.910642,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000231","Nodes","231",21.000000,24.833382,"DDS demands","Known Flow",429151.446932,108172.774645,,0.000000,,,,,-9.930000,,,,,-8.879584,-9.930000,,"",,,,,"D1 PROFILE",,,,
"82000100000145","Nodes","145",21.000000,25.420026,"DDS demands","Known Flow",429426.245869,108016.711464,,0.000000,,,,,-3.660000,,,,,-3.272837,-3.660000,,"",,,,,"D1 PROFILE",,,,
"82000100000146","Nodes","146",21.000000,25.110389,"DDS demands","Known Flow",429454.343808,108023.692964,,0.000000,,,,,-10.520000,,,,,-9.407172,-10.520000,,"",,,,,"D1 PROFILE",,,,
"82000100009466","Nodes","-102555",21.000000,25.411534,"Default Known Flow Node","Known Flow",429419.109244,108020.773680,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009485","Nodes","-1462588",21.000000,28.377000,"Default Known Flow Node","Known Flow",429683.570077,108002.260598,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000066","Nodes","66",21.000000,28.061987,"DDS demands","Known Flow",429545.540039,108249.252666,,0.000000,,,-4.530000,,-8.749999,,,,,-11.875213,-13.280000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100009519","Nodes","-516",21.000000,28.061987,"Default Known Flow Node","Known Flow",429544.469039,108262.065669,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000052","Nodes","52",21.000000,28.053048,"Default Known Flow Node","Known Flow",429568.456672,108104.313812,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000053","Nodes","53",21.000000,28.077934,"DDS demands","Known Flow",429555.117042,108155.269640,,0.000000,,,,,-7.949999,,,,,-7.109032,-7.949999,,"",,,,,"D1 PROFILE",,,,
"82000100000229","Nodes","229",21.000000,28.833502,"DDS demands","Known Flow",429670.946147,108118.513851,,0.000000,,,-2.230000,,-2.440000,,,,,-4.175997,-4.670000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"82000100009520","Nodes","-522",21.000000,28.830132,"Default Known Flow Node","Known Flow",429670.523126,108118.471817,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000221","Nodes","221",21.000000,29.365649,"DDS demands","Known Flow",429706.208171,108131.662964,,0.000000,-13.290000,,,,-3.569999,,,,,-15.076513,-16.859999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100000085","Nodes","85",21.000000,30.658218,"DDS demands","Known Flow",429758.180097,108186.669649,,0.000000,,,,,-3.859999,,,,,-3.451680,-3.859999,,"",,,,,"D1 PROFILE",,,,
"82000100009521","Nodes","-538",21.000000,31.495529,"Default Known Flow Node","Known Flow",429803.257109,108201.671653,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000135","Nodes","135",21.000000,31.652327,"DDS demands","Known Flow",429815.072849,108201.189888,,0.000000,-9.980000,-15.420000,-7.210000,,-1.279999,,,,,-30.305045,-33.890000,,"","C1 PROFILE","C2 PROFILE","C3  PROFILE",,"D1 PROFILE",,,,
"82000100009528","Nodes","-550",21.000000,32.863899,"Default Known Flow Node","Known Flow",429879.456130,108211.148655,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000008","Nodes","8",21.000000,32.955455,"DDS demands","Known Flow",429884.069962,108211.093251,,0.000000,-3.160000,,,-26.310000,-10.699999,,-7.389999,,,-42.529002,-47.559999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,"I2 PROFILE",,
"82000100009529","Nodes","-551",21.000000,32.926192,"Default Known Flow Node","Known Flow",429882.595246,108211.110960,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009471","Nodes","-131",21.000000,32.955329,"Default Known Flow Node","Known Flow",429886.789490,108211.053339,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009552","Nodes","-89",21.000000,32.170234,"Default Known Flow Node","Known Flow",429892.677134,108134.479634,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009531","Nodes","-560",21.000000,32.170234,"Default Known Flow Node","Known Flow",429892.281134,108155.827640,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000225","Nodes","225",21.000000,35.702629,"DDS demands","Known Flow",429895.849134,108318.795685,,0.000000,,,,,-2.470000,,,,,-2.208718,-2.470000,,"",,,,,"D1 PROFILE",,,,
"82000100000224","Nodes","224",21.000000,35.406224,"DDS demands","Known Flow",429890.158133,108311.225683,,0.000000,,,,,-3.520000,,,,,-3.147647,-3.520000,,"",,,,,"D1 PROFILE",,,,
"82000100000180","Nodes","180",21.000000,36.377342,"DDS demands","Known Flow",429896.124135,108427.679714,,0.000000,-11.360000,,,,-8.020000,,,,,-17.329943,-19.379999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100000024","Nodes","24",21.000000,35.928044,"DDS demands","Known Flow",429905.369764,108361.725347,,0.000000,-6.000000,,,,-2.710000,,,,,-7.788638,-8.710000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100000183","Nodes","183",21.000000,35.911849,"DDS demands","Known Flow",429915.207140,108362.028696,,0.000000,-5.320000,-11.379999,,,-10.830000,,,,,-24.617819,-27.529999,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE",,,,
"82000100000026","Nodes","26",21.000000,36.304759,"DDS demands","Known Flow",429904.515137,108419.984712,,0.000000,,,,-5.059999,-0.059999,,,,,-4.578395,-5.119999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"82000100000181","Nodes","181",21.000000,36.272055,"DDS demands","Known Flow",429913.697139,108422.829713,,0.000000,,,,,-1.469999,,,,,-1.314500,-1.469999,,"",,,,,"D1 PROFILE",,,,
"82000100000186","Nodes","186",21.000000,33.566011,"DDS demands","Known Flow",429915.564140,108275.771673,,0.000000,,,,,-13.999999,,,,,-12.519050,-13.999999,,"",,,,,"D1 PROFILE",,,,
"82000100000233","Nodes","233",21.000000,33.623420,"DDS demands","Known Flow",429908.053363,108275.886396,,0.000000,,,,,-1.599999,,,,,-1.430748,-1.599999,,"",,,,,"D1 PROFILE",,,,
"82000100009470","Nodes","-130",21.000000,32.941289,"Default Known Flow Node","Known Flow",429917.780585,108206.049211,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009554","Nodes","-96",21.000000,32.382791,"Default Known Flow Node","Known Flow",429935.825512,108158.476747,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000189","Nodes","189",21.000000,32.801532,"DDS demands","Known Flow",429939.581146,108205.943654,,0.000000,-35.479998,,,-11.039999,-3.250000,,,,,-44.505224,-49.769996,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"82000100000027","Nodes","27",21.000000,35.977212,"DDS demands","Known Flow",429987.472815,108436.224704,,0.000000,,,,,-12.090000,,,,,-10.811094,-12.090000,,"",,,,,"D1 PROFILE",,,,
"82000100000055","Nodes","55",21.000000,27.976538,"DDS demands","Known Flow",429656.405069,108253.043667,,0.000000,-5.519999,,,,-8.709999,,,,,-12.724720,-14.229999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100000065","Nodes","65",21.000000,28.066538,"DDS demands","Known Flow",429654.957069,108169.389644,,0.000000,,,,,-4.070000,,,,,-3.639466,-4.070000,,"",,,,,"D1 PROFILE",,,,
"82000100000054","Nodes","54",21.000000,28.018906,"DDS demands","Known Flow",429708.111083,108175.525646,,0.000000,,,,,-3.099999,,,,,-2.772075,-3.099999,,"",,,,,"D1 PROFILE",,,,
"82000100009479","Nodes","-1462526",21.000000,27.976538,"Default Known Flow Node","Known Flow",429674.363074,108253.443667,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000047","Nodes","47",21.000000,28.927932,"DDS demands","Known Flow",429687.480342,108118.081448,,0.000000,,,,,-1.739999,,,,,-1.555939,-1.739999,,"",,,,,"D1 PROFILE",,,,
"82000100000086","Nodes","86",21.000000,30.668907,"DDS demands","Known Flow",429755.385096,108198.069652,,0.000000,,,,,-1.259999,,,,,-1.126714,-1.259999,,"",,,,,"D1 PROFILE",,,,
"82000100009494","Nodes","-201",21.000000,36.396563,"DDS demands","Known Flow",429793.252107,108462.230724,,0.000000,,,,,-5.339999,,,,,-4.775123,-5.339999,,"",,,,,"D1 PROFILE",,,,
"82000100000032","Nodes","32",21.000000,36.433669,"DDS demands","Known Flow",429752.810096,108477.082728,,0.000000,,,,,-2.630000,,,,,-2.351793,-2.630000,,"",,,,,"D1 PROFILE",,,,
"82000100009472","Nodes","-137",21.000000,31.495529,"Default Known Flow Node","Known Flow",429799.696108,108213.225656,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009467","Nodes","-106",21.000000,31.652327,"Default Known Flow Node","Known Flow",429816.501113,108176.034646,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009492","Nodes","-193",21.000000,36.422671,"Default Known Flow Node","Known Flow",429864.829126,108420.949712,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009527","Nodes","-548",21.000000,36.427636,"Default Known Flow Node","Known Flow",429868.815645,108420.853952,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009525","Nodes","-543",21.000000,36.384637,"Default Known Flow Node","Known Flow",429845.198121,108465.861725,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009488","Nodes","-154",21.000000,33.519698,"Default Known Flow Node","Known Flow",429885.362132,108237.496662,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
