"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"96111005910444","Nodes","5910444","21.000000","31.517684","Default Known Flow Node","Known Flow","583513.445000","154626.370000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910449","Nodes","-5910449","21.000000","31.589748","Default Known Flow Node","Known Flow","583506.342797","154611.257414","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910448","Nodes","5910448","21.000000","31.502259","Default Known Flow Node","Known Flow","583531.195000","154575.995000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910445","Nodes","5910445","21.000000","31.469737","Default Known Flow Node","Known Flow","583519.820000","154545.745000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910446","Nodes","5910446","21.000000","31.428239","DDS demands","Known Flow","583524.070000","154544.745000","","0.000000","","","","-3.479999","","-3.111878","-3.479999","","","","","","D1 PROFILE",""
"96111005910451","Nodes","5910451","21.000000","31.166118","DDS demands","Known Flow","583581.945000","154664.745000","","0.000000","","","","-4.539999","","-4.059749","-4.539999","","","","","","D1 PROFILE",""
"96111005910452","Nodes","5910452","21.000000","30.951945","DDS demands","Known Flow","583663.320000","154702.745000","","0.000000","","","","-3.039999","","-2.718422","-3.039999","","","","","","D1 PROFILE",""
"96111005910187","Nodes","5910187","21.000000","30.626265","Default Known Flow Node","Known Flow","583790.945000","154833.870000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910191","Nodes","5910191","21.000000","30.538963","Default Known Flow Node","Known Flow","583763.820000","154820.245000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910453","Nodes","5910453","21.000000","27.624660","DDS demands","Known Flow","583885.695000","154868.120000","","0.000000","","","","-11.319999","","-10.122546","-11.319999","","","","","","D1 PROFILE",""
"96111005910455","Nodes","5910455","21.000000","27.617460","Default Known Flow Node","Known Flow","583929.320000","154865.245000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910456","Nodes","5910456","21.000000","27.604283","Default Known Flow Node","Known Flow","583931.070000","154854.745000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910457","Nodes","-5910457","21.000000","32.018095","Default Known Flow Node","Known Flow","583418.464348","154651.747024","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910454","Nodes","5910454","21.000000","27.551696","DDS demands","Known Flow","583928.195000","154830.370000","","0.000000","","-17.719999","","-9.880000","","-24.680413","-27.599999","","","","C2 PROFILE","","D1 PROFILE",""
"96111005910405","Nodes","5910405","21.000000","25.953799","DDS demands","Known Flow","584019.070000","154843.245000","","0.000000","","","","-9.689999","","-8.664970","-9.689999","","","","","","D1 PROFILE",""
"96111005910193","Nodes","5910193","21.000000","25.961248","Default Known Flow Node","Known Flow","584020.945000","154848.745000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910407","Nodes","5910407","21.000000","25.847272","DDS demands","Known Flow","584094.695000","154798.245000","","0.000000","","","","-5.229999","","-4.676759","-5.229999","","","","","","D1 PROFILE",""
"96111005910408","Nodes","5910408","21.000000","24.713420","Default Known Flow Node","Known Flow","584157.945000","154672.370000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910409","Nodes","5910409","21.000000","24.681378","Default Known Flow Node","Known Flow","584163.445000","154682.370000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910410","Nodes","5910410","21.000000","24.748081","DDS demands","Known Flow","584183.820000","154650.245000","","0.000000","","","","-1.990000","","-1.779493","-1.990000","","","","","","D1 PROFILE",""
"96111005910421","Nodes","5910421","21.000000","22.154909","DDS demands","Known Flow","584450.445000","155417.995000","","0.000000","","","","-2.630000","","-2.351793","-2.630000","","","","","","D1 PROFILE",""
"96111005910328","Nodes","5910328","21.000000","22.164014","Default Known Flow Node","Known Flow","584463.820000","155404.995000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005310318","Nodes","5310318","21.000000","21.677841","DDS demands","Known Flow","584307.945000","155257.745000","","0.000000","","","","-6.719999","","-6.009144","-6.719999","","","","","","D1 PROFILE",""
"96111005910412","Nodes","5910412","21.000000","21.675591","DDS demands","Known Flow","584279.570000","155298.370000","","0.000000","","","","-5.179999","","-4.632048","-5.179999","","","","","","D1 PROFILE",""
"96111005910325","Nodes","5910325","21.000000","21.992295","Default Known Flow Node","Known Flow","584348.695000","155308.620000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910414","Nodes","5910414","21.000000","21.991177","DDS demands","Known Flow","584346.570000","155309.870000","","0.000000","","","","-1.960000","","-1.752667","-1.960000","","","","","","D1 PROFILE",""
"96111005910415","Nodes","5910415","21.000000","22.184112","DDS demands","Known Flow","584368.820000","155339.370000","","0.000000","","","","-2.650000","","-2.369677","-2.650000","","","","","","D1 PROFILE",""
"96111005910418","Nodes","5910418","21.000000","22.539370","DDS demands","Known Flow","584408.570000","155116.745000","","0.000000","","","","-1.940000","","-1.734782","-1.940000","","","","","","D1 PROFILE",""
"96111005910417","Nodes","5910417","21.000000","22.177909","DDS demands","Known Flow","584407.070000","155280.995000","","0.000000","","","","-7.109999","","-6.357889","-7.109999","","","","","","D1 PROFILE",""
"96111005910416","Nodes","5910416","21.000000","22.177909","Default Known Flow Node","Known Flow","584405.820000","155279.745000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910327","Nodes","5910327","21.000000","22.188672","DDS demands","Known Flow","584452.195000","155394.995000","","0.000000","","","","-2.440000","","-2.181891","-2.440000","","","","","","D1 PROFILE",""
"96111005910326","Nodes","5910326","21.000000","22.195769","DDS demands","Known Flow","584477.445000","155361.995000","","0.000000","","","-7.030000","-7.659999","","-13.136060","-14.689999","","","","","C4 PROFILE","D1 PROFILE",""
"96111005910422","Nodes","5910422","21.000000","22.158598","DDS demands","Known Flow","584474.445000","155395.120000","","0.000000","","","","-2.300000","","-2.056701","-2.300000","","","","","","D1 PROFILE",""
"96111005910424","Nodes","5910424","21.000000","21.714069","Default Known Flow Node","Known Flow","584567.945000","155296.745000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910329","Nodes","5910329","21.000000","21.741053","DDS demands","Known Flow","584588.695000","155277.620000","","0.000000","","","","-3.670000","","-3.281779","-3.670000","","","","","","D1 PROFILE",""
"96111005910423","Nodes","5910423","21.000000","21.470031","DDS demands","Known Flow","584532.320000","155224.495000","","0.000000","","","","-4.099999","","-3.666293","-4.099999","","","","","","D1 PROFILE",""
"96111005910404","Nodes","5910404","21.000000","26.064458","Default Known Flow Node","Known Flow","583981.570000","154869.620000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910399","Nodes","5910399","21.000000","22.594899","Default Known Flow Node","Known Flow","584362.820000","155135.557500","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910400","Nodes","5910400","21.000000","32.868868","Default Known Flow Node","Known Flow","583141.195000","154546.620000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910402","Nodes","5910402","21.000000","24.723684","Default Known Flow Node","Known Flow","584178.445000","154674.870000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910403","Nodes","5910403","21.000000","24.722794","DDS demands","Known Flow","584202.445000","154649.370000","","0.000000","","","","-3.390000","","-3.031398","-3.390000","","","","","","D1 PROFILE",""
"96111005910401","Nodes","5910401","21.000000","24.678740","DDS demands","Known Flow","584172.570000","154699.995000","","0.000000","","","","-3.229999","","-2.888323","-3.229999","","","","","","D1 PROFILE",""
"96111005910419","Nodes","5910419","21.000000","22.186999","Default Known Flow Node","Known Flow","584437.570000","155408.120000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910420","Nodes","5910420","21.000000","22.188610","Default Known Flow Node","Known Flow","584442.695000","155403.995000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910398","Nodes","5910398","21.000000","22.299995","DDS demands","Known Flow","584283.195000","155118.120000","","0.000000","","","","-7.929999","","-7.091147","-7.929999","","","","","","D1 PROFILE",""
"96111005910397","Nodes","5910397","21.000000","22.538010","Default Known Flow Node","Known Flow","584411.070000","155429.245000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910396","Nodes","5910396","21.000000","22.268795","DDS demands","Known Flow","584400.570000","155418.620000","","0.000000","","","","-1.440000","","-1.287673","-1.440000","","","","","","D1 PROFILE",""
"96111005910460","Nodes","5910460","21.000000","21.625458","Default Known Flow Node","Known Flow","584287.382500","155266.073125","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"96111005910411","Nodes","5910411","21.000000","21.180907","DDS demands","Known Flow","584238.820000","155272.870000","","0.000000","","","","-10.180000","","-9.103139","-10.180000","","","","","","D1 PROFILE",""
"96111005910458","Nodes","5910458","21.000000","30.989455","DDS demands","Known Flow","583639.070000","154604.370000","","0.000000","","","","-12.199999","","-10.909458","-12.199999","","","","","","D1 PROFILE",""
"96111005910459","Nodes","5910459","21.000000","31.062298","DDS demands","Known Flow","583650.195000","154627.745000","","0.000000","","","","-8.149999","","-7.287875","-8.149999","","","","","","D1 PROFILE",""
"961110-5910435","Nodes","","21.000000","32.020647","Default Known Flow Node","Known Flow","583418.195000","154655.995000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961110-5910317","Nodes","","21.000000","22.072321","DDS demands","Known Flow","584361.945000","155236.495000","","0.000000","","","0.000000","0.000000","","0.000000","0.000000","","","","","C4 PROFILE","D1 PROFILE",""
"961110-5910288","Nodes","","21.000000","22.467411","Default Known Flow Node","Known Flow","584366.195000","155156.495000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961110-5910450","Nodes","","21.000000","31.227581","Default Known Flow Node","Known Flow","583565.195000","154675.245000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961110-5910413","Nodes","","21.000000","22.866285","Default Known Flow Node","Known Flow","584339.695000","155111.745000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961110-5910432","Nodes","","21.000000","32.460703","Default Known Flow Node","Known Flow","583205.445000","154736.245000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961110-5910449","Nodes","","21.000000","31.604719","Default Known Flow Node","Known Flow","583555.945000","154597.870000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961110-5910457","Nodes","","21.000000","27.595028","Default Known Flow Node","Known Flow","583938.945000","154853.620000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"961110-5910429","Nodes","","21.000000","32.484676","Default Known Flow Node","Known Flow","583169.445000","154666.245000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
