"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96110459914106","Nodes","-2488","21.000000","27.239449","Default Known Flow Node","Known Flow","575520.047760","154345.569209","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912352","Nodes","-1434","21.000000","27.746029","Default Known Flow Node","Known Flow","575045.422631","154178.069163","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912366","Nodes","-1454","21.000000","27.239449","Default Known Flow Node","Known Flow","575477.047748","154339.819207","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912367","Nodes","-1455","21.000000","27.239449","Default Known Flow Node","Known Flow","575482.172750","154340.444207","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912368","Nodes","-1457","21.000000","27.239449","Default Known Flow Node","Known Flow","575475.422748","154347.194209","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912359","Nodes","-1442","21.000000","27.833284","Default Known Flow Node","Known Flow","575120.297651","154211.194172","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405906256","Nodes","5906256","21.000000","27.239449","DDS demands","Known Flow","575479.672749","154350.319210","","0.000000","","","","","","","-20.590000","","","","","","","","-18.411947","-20.590000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459912369","Nodes","-1458","21.000000","27.239449","Default Known Flow Node","Known Flow","575476.547748","154347.319209","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913449","Nodes","-1466","21.000000","30.773385","Default Known Flow Node","Known Flow","575125.547653","154364.319214","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913101","Nodes","-1463893","21.000000","30.773385","Default Known Flow Node","Known Flow","575144.672658","154363.569214","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912362","Nodes","-1446","21.000000","29.106796","Default Known Flow Node","Known Flow","575463.672745","154256.819185","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459914119","Nodes","-2509","21.000000","27.487634","Default Known Flow Node","Known Flow","575528.797762","154419.569229","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459914133","Nodes","-2533","21.000000","26.008042","Default Known Flow Node","Known Flow","575629.672790","154621.444284","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459914132","Nodes","-2532","21.000000","26.008042","Default Known Flow Node","Known Flow","575633.922791","154613.569282","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405905213","Nodes","905213","21.000000","28.417354","DDS demands","Known Flow","575154.922661","154662.944295","","0.000000","","","","","","","-5.830000","","","","","","","","-5.213290","-5.830000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110405906029","Nodes","5906029","21.000000","26.344096","DDS demands","Known Flow","575242.797685","154691.194303","","0.000000","","","","","","","-3.869999","","-10.260000","","","","","","-12.635299","-14.129999","","","","","","","","","D1 PROFILE","","I2 PROFILE","","","","",""
"96110459913486","Nodes","-1515","21.000000","30.012608","Default Known Flow Node","Known Flow","574880.047586","154569.069270","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405906030","Nodes","5906030","21.000000","30.185509","DDS demands","Known Flow","575063.547636","154577.569272","","0.000000","","","","","","","-38.659999","","-13.680000","","","","","","-46.803363","-52.339998","","","","","","","","","D1 PROFILE","","I2 PROFILE","","","","",""
"96110459914194","Nodes","-2624","21.000000","29.245663","Default Known Flow Node","Known Flow","575618.172787","155120.819420","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459914197","Nodes","-2628","21.000000","29.470851","Default Known Flow Node","Known Flow","575639.922793","155143.944426","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913585","Nodes","-1659","21.000000","28.848970","Default Known Flow Node","Known Flow","574915.797596","155165.069432","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913568","Nodes","-1635","21.000000","28.592757","Default Known Flow Node","Known Flow","574849.547578","155008.819389","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405904050","Nodes","5904050","21.000000","28.374489","DDS demands","Known Flow","574899.922591","154975.444380","","0.000000","","","","","","","-12.489999","","","","","","","","-11.168782","-12.489999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110405906268","Nodes","5906268","21.000000","30.132689","DDS demands","Known Flow","574898.547591","154641.319289","","0.000000","","","","","","","-13.810000","","","","","","","","-12.349149","-13.810000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459913526","Nodes","-1562","21.000000","30.354551","Default Known Flow Node","Known Flow","574937.672602","154657.444294","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405906258","Nodes","5906258","21.000000","30.196326","DDS demands","Known Flow","575016.172623","154588.694275","","0.000000","","","","","","","-36.880000","","","","","","","","-32.978756","-36.880000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459913494","Nodes","-1523","21.000000","30.167051","Default Known Flow Node","Known Flow","575051.922633","154580.069273","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913502","Nodes","-1532","21.000000","30.013664","Default Known Flow Node","Known Flow","574807.422566","154608.444280","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913504","Nodes","-1536","21.000000","30.013664","Default Known Flow Node","Known Flow","574808.172566","154610.694281","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019253","Nodes","","21.000000","26.117293","Default Known Flow Node","Known Flow","575508.844757","154635.773288","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019314","Nodes","","21.000000","26.143500","Default Known Flow Node","Known Flow","575501.524755","154630.773286","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913588","Nodes","-1663","21.000000","28.888757","Default Known Flow Node","Known Flow","575095.111644","155184.837437","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913586","Nodes","-1661","21.000000","28.975632","Default Known Flow Node","Known Flow","575070.547638","155182.319437","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913464","Nodes","-1490","21.000000","27.880916","Default Known Flow Node","Known Flow","575469.047746","154448.194237","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913541","Nodes","-1590","21.000000","25.947374","Default Known Flow Node","Known Flow","575227.643680","154751.079319","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019318","Nodes","","21.000000","25.927383","Default Known Flow Node","Known Flow","575229.098681","154751.547319","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019263","Nodes","","21.000000","26.012098","Default Known Flow Node","Known Flow","575332.694709","154692.020303","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019328","Nodes","","21.000000","26.012098","Default Known Flow Node","Known Flow","575351.262714","154693.364303","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019242","Nodes","","21.000000","29.915663","Default Known Flow Node","Known Flow","575143.172657","154600.444278","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912583","Nodes","-1462886","21.000000","29.915663","Default Known Flow Node","Known Flow","575147.547659","154597.444277","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913575","Nodes","-1642","21.000000","27.178105","Default Known Flow Node","Known Flow","575141.672657","155047.819400","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912646","Nodes","-1463004","21.000000","27.596398","Default Known Flow Node","Known Flow","575044.122631","154991.748385","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913517","Nodes","-1553","21.000000","30.109878","Default Known Flow Node","Known Flow","575021.922624","154641.444289","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913527","Nodes","-1563","21.000000","30.109878","Default Known Flow Node","Known Flow","575007.922621","154659.194294","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459914210","Nodes","-2647","21.000000","29.622332","Default Known Flow Node","Known Flow","575493.922753","155230.694450","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459914211","Nodes","-2648","21.000000","29.622332","Default Known Flow Node","Known Flow","575498.047754","155240.194452","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405906999","Nodes","P13131072, FARLEIGH HILL CSEP, 19.57 SCMH","22.999998","28.956531","CSEP Unmatched","Known Flow","575409.802473","154382.812552","","0.000000","","","","","","","","","","","","","-19.570000","","-17.499843","-19.570000","","","","","","","","","","","","","","","DC PROFILE",""
"96110459913451","Nodes","-1468","21.000000","30.903289","Default Known Flow Node","Known Flow","575085.547642","154367.819215","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913450","Nodes","-1467","21.000000","30.903289","Default Known Flow Node","Known Flow","575085.797642","154365.444214","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019262","Nodes","","21.000000","24.901531","DDS demands","Known Flow","575254.037688","154826.653340","","0.000000","","","","","","","-10.499999","","","","","","","","-9.389287","-10.499999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400019293","Nodes","","21.000000","25.162605","Default Known Flow Node","Known Flow","575255.029688","154823.606339","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913472","Nodes","-1500","21.000000","27.872444","Default Known Flow Node","Known Flow","575423.672734","154493.694249","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913060","Nodes","-1463798","21.000000","26.717109","Default Known Flow Node","Known Flow","575457.172743","154585.444274","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913537","Nodes","-1585","21.000000","31.042960","Default Known Flow Node","Known Flow","575037.297629","154710.569308","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913253","Nodes","-1464185","21.000000","31.115085","Default Known Flow Node","Known Flow","575055.172634","154707.694307","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913293","Nodes","-1464279","21.000000","26.150630","Default Known Flow Node","Known Flow","575265.797691","154681.194300","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459915828","Nodes","-4904687","21.000000","28.951342","Default Known Flow Node","Known Flow","574819.787753","155050.064492","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019243","Nodes","","21.000000","30.045280","Default Known Flow Node","Known Flow","575164.779663","154553.757265","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019330","Nodes","","21.000000","29.958863","Default Known Flow Node","Known Flow","575176.105666","154559.485267","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459915869","Nodes","-4904806","21.000000","29.470851","Default Known Flow Node","Known Flow","575640.944700","155145.032095","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913567","Nodes","-1634","21.000000","25.142904","Default Known Flow Node","Known Flow","575199.797673","155003.069388","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459914144","Nodes","-2552","21.000000","26.023247","Default Known Flow Node","Known Flow","575611.797785","154679.069300","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405906024","Nodes","P00104641, Ecclestone Road, 134.31","25.000000","26.023342","CSEP DDS Matched","Known Flow","575613.422785","154679.694300","","0.000000","","","","","","","-16.389999","-134.309993","","","","","","","-134.758635","-150.699997","","","","","","","","","D1 PROFILE","DC PROFILE","","","","","",""
"96110459913463","Nodes","-1489","21.000000","29.110918","Default Known Flow Node","Known Flow","575411.297730","154446.819236","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913565","Nodes","-1632","21.000000","28.037185","Default Known Flow Node","Known Flow","575035.422628","154981.569382","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459915840","Nodes","-4904723","21.000000","27.924266","Default Known Flow Node","Known Flow","575038.294245","154957.058659","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405906291","Nodes","906291","21.000000","28.366754","DDS demands","Known Flow","575207.047675","154623.694285","","0.000000","","","","","","","-15.510000","","","","","","","","-13.869319","-15.510000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459913257","Nodes","-1464194","21.000000","28.453387","Default Known Flow Node","Known Flow","575231.422681","154600.194278","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913569","Nodes","-1636","21.000000","28.015604","Default Known Flow Node","Known Flow","574940.172602","155009.569390","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019312","Nodes","","21.000000","26.248245","Default Known Flow Node","Known Flow","575464.763745","154596.877277","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019321","Nodes","","21.000000","26.248245","Default Known Flow Node","Known Flow","575461.783744","154593.625276","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400000127","Nodes","","21.000000","28.984346","Default Known Flow Node","Known Flow","575161.304111","155167.038194","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459914121","Nodes","-2510","21.000000","27.493523","Default Known Flow Node","Known Flow","575499.297754","154421.694230","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913461","Nodes","-1484","21.000000","29.406731","Default Known Flow Node","Known Flow","575408.172730","154435.444233","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405906023","Nodes","5906023","21.000000","25.877081","DDS demands","Known Flow","575639.047792","154627.194285","","0.000000","","","","","","","-20.349999","","","","","","","","-18.197333","-20.349999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110400020110","Nodes","","21.000000","25.908668","Default Known Flow Node","Known Flow","575929.204875","154643.957426","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019304","Nodes","","21.000000","30.265429","Default Known Flow Node","Known Flow","575097.875645","154656.937294","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400000049","Nodes","","21.000000","30.140312","Default Known Flow Node","Known Flow","575108.151522","154639.711729","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913702","Nodes","-1818","21.000000","28.899510","Default Known Flow Node","Known Flow","575197.547672","156049.194672","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912046","Nodes","P07116120, 11c Buckland Hill, 11.82","22.999998","29.006976","CSEP DDS Matched","Known Flow","575240.518787","156067.415154","","0.000000","","","","","","","","-11.819999","","","","","","","-10.569655","-11.819999","","","","","","","","","","DC PROFILE","","","","","",""
"96110459913623","Nodes","-1713","21.000000","27.720247","Default Known Flow Node","Known Flow","574837.047574","155389.944493","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019423","Nodes","","21.000000","30.351477","Default Known Flow Node","Known Flow","575334.538710","155336.528478","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913303","Nodes","-1464297","21.000000","28.113893","Default Known Flow Node","Known Flow","575183.487710","155856.585371","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019427","Nodes","P14133916, WESTREE COURT CSEP, 28.98 SCMH","24.000000","29.742339","CSEP Unmatched","Known Flow","575466.711649","155309.879784","","0.000000","","","","","","","","","","","","","-28.979999","","-25.914434","-28.979999","","","","","","","","","","","","","","","DC PROFILE",""
"96110400019463","Nodes","","21.000000","30.489443","Default Known Flow Node","Known Flow","575392.964725","155363.419486","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019387","Nodes","","21.000000","29.177477","Default Known Flow Node","Known Flow","575561.271771","155491.122521","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400000066","Nodes","","21.000000","35.835657","Default Known Flow Node","Known Flow","575603.115783","155789.259602","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913629","Nodes","-1722","21.000000","29.865898","Default Known Flow Node","Known Flow","575381.797722","155419.194501","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913708","Nodes","-1829","21.000000","28.141528","Default Known Flow Node","Known Flow","575017.056623","156117.295691","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913437","Nodes","-1464590","21.000000","29.460377","Default Known Flow Node","Known Flow","575027.922626","156074.319679","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405904214","Nodes","5904214","21.000000","29.763986","DDS demands","Known Flow","575269.297692","155322.944475","","0.000000","-15.999999","","","","","","-9.970000","","","","","","","","-23.222839","-25.969999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"96110400019435","Nodes","","21.000000","30.048596","Default Known Flow Node","Known Flow","575315.927704","155334.216478","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913055","Nodes","-1463789","21.000000","27.062710","Default Known Flow Node","Known Flow","574843.172576","156115.944691","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913682","Nodes","-1785","21.000000","27.991238","Default Known Flow Node","Known Flow","575238.547683","155883.194627","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405904109","Nodes","5904109","21.000000","27.411534","DDS demands","Known Flow","574817.547569","156020.694665","","0.000000","","","","","","","-32.480000","","","","","","","","-29.044197","-32.480000","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459913694","Nodes","-1807","21.000000","27.367775","Default Known Flow Node","Known Flow","574859.672580","155972.569652","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913645","Nodes","-1743","21.000000","28.689629","Default Known Flow Node","Known Flow","575374.297720","155567.694541","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913646","Nodes","-1744","21.000000","28.559420","Default Known Flow Node","Known Flow","575375.547721","155567.944541","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913675","Nodes","-1779","21.000000","28.121864","Default Known Flow Node","Known Flow","575184.047669","155856.069620","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459915789","Nodes","-4904577","21.000000","28.166317","Default Known Flow Node","Known Flow","575187.172669","155853.194619","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912068","Nodes","-1018456","21.000000","34.976677","Default Known Flow Node","Known Flow","575541.205766","155594.444549","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405906047","Nodes","5906047","21.000000","35.496257","DDS demands","Known Flow","575619.444787","155608.694553","","0.000000","-6.000000","","","","","","-1.059999","","","","","","","","-6.313178","-7.060000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"96110400020285","Nodes","","21.000000","35.412677","Default Known Flow Node","Known Flow","575594.484224","155854.398800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913705","Nodes","-1824","21.000000","29.547622","Default Known Flow Node","Known Flow","575322.047706","156098.569686","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019541","Nodes","","21.000000","30.717357","Default Known Flow Node","Known Flow","575417.999732","156131.792695","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459917444","Nodes","","21.000000","34.992947","Default Known Flow Node","Known Flow","575592.989780","155916.352636","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405904215","Nodes","5904215","21.000000","29.399792","DDS demands","Known Flow","575206.422675","155412.319499","","0.000000","","","","","","","-26.749999","","","","","","","","-23.920329","-26.749999","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459913615","Nodes","-1702","21.000000","29.690040","Default Known Flow Node","Known Flow","575267.547691","155363.944486","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019437","Nodes","","21.000000","29.991643","Default Known Flow Node","Known Flow","575436.628737","155295.881467","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913606","Nodes","-1687","21.000000","29.994569","Default Known Flow Node","Known Flow","575436.460505","155297.065760","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913609","Nodes","-1690","21.000000","29.143334","Default Known Flow Node","Known Flow","574940.172602","155311.319472","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913638","Nodes","-1733","21.000000","26.956390","Default Known Flow Node","Known Flow","574931.293600","155519.940528","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405904217","Nodes","P08116630, Cornwallis Road, 7.29","22.999998","27.050093","CSEP DDS Matched","Known Flow","575032.260761","155517.800003","","0.000000","","","","","","","","-7.289999","","","","","","","-6.518848","-7.289999","","","","","","","","","","DC PROFILE","","","","","",""
"96110459914234","Nodes","-2690","21.000000","31.712843","Default Known Flow Node","Known Flow","575532.672763","155436.819506","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019385","Nodes","","21.000000","31.295704","Default Known Flow Node","Known Flow","575465.041745","155410.231499","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405904070","Nodes","5904070","21.000000","31.389602","DDS demands","Known Flow","575490.037784","155420.440452","","0.000000","","-56.469999","","-6.699999","","","-9.770000","","-14.470000","","","","","","-78.163589","-87.409997","","","","C2 PROFILE","","C4 PROFILE","","","D1 PROFILE","","I2 PROFILE","","","","",""
"96110400018813","Nodes","","21.000000","29.103703","Default Known Flow Node","Known Flow","574934.277601","155889.346629","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110405904084","Nodes","5904084","21.000000","28.580891","DDS demands","Known Flow","575079.672640","155997.694658","","0.000000","-60.810001","","","","","","-53.650003","","","","","","","","-102.352184","-114.460005","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"96110405904218","Nodes","5904218","21.000000","26.356759","DDS demands","Known Flow","575077.172639","155716.069582","","0.000000","","","","","","","-42.130002","","","","","","","","-37.673400","-42.130002","","","","","","","","","D1 PROFILE","","","","","","",""
"96110459913248","Nodes","P11126888, CSEP, BOWER CLOSE, -8.68 SCMH","22.999998","26.351082","CSEP DDS Matched","Known Flow","575111.547649","155714.819581","","0.000000","","","","","","","","-8.680000","","","","","","","-7.761811","-8.680000","","","","","","","","","","DC PROFILE","","","","","",""
"96110400000080","Nodes","","21.000000","30.441533","Default Known Flow Node","Known Flow","574834.665574","156477.219789","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913732","Nodes","-1886","21.000000","30.443923","Default Known Flow Node","Known Flow","574866.047582","156433.319777","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400019512","Nodes","","21.000000","28.913343","Default Known Flow Node","Known Flow","575275.406693","156123.243693","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912516","Nodes","-1462763","21.000000","28.955896","Default Known Flow Node","Known Flow","575288.797697","156090.944684","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459912844","Nodes","-1463379","21.000000","27.523184","Default Known Flow Node","Known Flow","574991.922616","156736.194859","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110400018923","Nodes","","21.000000","30.431099","Default Known Flow Node","Known Flow","574832.511573","156480.096790","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96110459913766","Nodes","-1939","21.000000","24.646578","Default Known Flow Node","Known Flow","574906.422593","156844.819889","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
