"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60202600000057","Nodes","57,","21.000000","29.397523","DDS demands","Known Flow","318598.927031","684964.355141","","0.000000","","","","","-12.420000","","","-11.106186","-12.420000","","","","","","","D1 PROFILE","",""
"60202600000023","Nodes","23,","21.000000","29.494255","DDS demands","Known Flow","318568.484841","684986.356601","","0.000000","","","","","-5.070000","","","-4.533684","-5.070000","","","","","","","D1 PROFILE","",""
"60202600000132","Nodes","132,","21.000000","21.253005","DDS demands","Known Flow","319235.078022","684909.144580","","0.000000","","","-2.900000","","-8.439999","","","-10.140431","-11.339999","","","","","C3 PROFILE","","D1 PROFILE","",""
"60202600000151","Nodes","151,","21.000000","28.031485","DDS demands","Known Flow","318459.158570","685031.243175","","0.000000","","","","","-8.859999","","","-7.922770","-8.859999","","","","","","","D1 PROFILE","",""
"60202600000152","Nodes","152,","21.000000","28.138129","DDS demands","Known Flow","318447.037648","685088.540000","","0.000000","","","","","-2.440000","","","-2.181891","-2.440000","","","","","","","D1 PROFILE","",""
"60202600000153","Nodes","153,","21.000000","27.577687","DDS demands","Known Flow","318475.301808","684985.230790","","0.000000","","","","","-9.330000","","","-8.343053","-9.330000","","","","","","","D1 PROFILE","",""
"60202600000053","Nodes","53,","21.000000","29.648453","DDS demands","Known Flow","318788.511901","685028.698612","","0.000000","","","","","-8.489999","","","-7.591909","-8.489999","","","","","","","D1 PROFILE","",""
"60202600000135","Nodes","135,","21.000000","33.661952","DDS demands","Known Flow","318924.713970","685249.355766","","0.000000","-3.899999","","","","-13.699999","","","-15.738234","-17.599999","","","C1 PROFILE","","","","D1 PROFILE","",""
"60202600000134","Nodes","134,","21.000000","33.885080","DDS demands","Known Flow","318922.814937","685245.382671","","0.000000","","","","","-2.809999","","","-2.512752","-2.809999","","","","","","","D1 PROFILE","",""
"60202600000026","Nodes","26,","21.000000","33.885084","Default Known Flow Node","Known Flow","318903.834932","685238.469669","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000060","Nodes","60,","21.000000","29.416507","DDS demands","Known Flow","318535.308832","685025.014611","","0.000000","","","","","-8.869999","","","-7.931712","-8.869999","","","","","","","D1 PROFILE","",""
"60202600000022","Nodes","22,","21.000000","29.484957","DDS demands","Known Flow","318632.752859","685032.729613","","0.000000","","","","","-14.049999","","","-12.563761","-14.049999","","","","","","","D1 PROFILE","",""
"60202600000064","Nodes","64,","21.000000","34.360287","DDS demands","Known Flow","318545.722835","685151.671646","","0.000000","","","","","-16.120001","","","-14.414793","-16.120001","","","","","","","D1 PROFILE","",""
"60202600002027","Nodes","2027,","21.000000","29.394268","DDS demands","Known Flow","318584.922887","685029.394579","","0.000000","","","","","-7.219999","","","-6.456253","-7.219999","","","","","","","D1 PROFILE","",""
"60202600000049","Nodes","49,","21.000000","34.352226","DDS demands","Known Flow","318409.347079","685136.094921","","0.000000","","","","","-4.739999","","","-4.238592","-4.739999","","","","","","","D1 PROFILE","",""
"60202600000050","Nodes","50,","21.000000","34.674955","DDS demands","Known Flow","318684.877873","685176.589652","","0.000000","","","","","-7.440000","","","-6.652981","-7.440000","","","","","","","D1 PROFILE","",""
"60202600002017","Nodes","2017,","21.000000","34.949521","Default Known Flow Node","Known Flow","318662.600867","685253.495673","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000140","Nodes","140,","21.000000","34.234264","DDS demands","Known Flow","318826.279911","685213.631662","","0.000000","-1.669999","","","","-6.809999","","","-7.582967","-8.479999","","","C1 PROFILE","","","","D1 PROFILE","",""
"60202600000141","Nodes","141,","21.000000","34.251050","DDS demands","Known Flow","318843.819916","685253.734673","","0.000000","","","","","-4.309999","","","-3.854079","-4.309999","","","","","","","D1 PROFILE","",""
"60202600000143","Nodes","143,","21.000000","34.525571","DDS demands","Known Flow","318769.823896","685201.189659","","0.000000","","","","","-10.430000","","","-9.326693","-10.430000","","","","","","","D1 PROFILE","",""
"60202600000136","Nodes","136,","21.000000","33.844911","DDS demands","Known Flow","318909.503934","685281.292681","","0.000000","","","","","-1.019999","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","",""
"60202600002035","Nodes","2035,","21.000000","33.887651","Default Known Flow Node","Known Flow","318901.252932","685237.599669","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000051","Nodes","51,","21.000000","33.851838","DDS demands","Known Flow","318879.956839","685228.852008","","0.000000","","","-7.699999","","-3.640000","","","-10.140431","-11.339999","","","","","C3 PROFILE","","D1 PROFILE","",""
"60202600000071","Nodes","71,","21.000000","32.605126","DDS demands","Known Flow","318687.218873","685127.325639","","0.000000","","","","","-9.790000","","","-8.754393","-9.790000","","","","","","","D1 PROFILE","",""
"60202600002031","Nodes","2031,","21.000000","34.654349","Default Known Flow Node","Known Flow","318693.462710","685176.511755","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000024","Nodes","24,","21.000000","34.671626","DDS demands","Known Flow","318685.585873","685175.236652","","0.000000","","","","","-4.079999","","","-3.648408","-4.079999","","","","","","","D1 PROFILE","",""
"60202600002038","Nodes","2038,","21.000000","34.697459","Default Known Flow Node","Known Flow","318694.914600","685168.128423","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002028","Nodes","2028,","21.000000","34.697459","Default Known Flow Node","Known Flow","318696.858876","685167.848650","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000138","Nodes","138,","21.000000","33.879629","DDS demands","Known Flow","318899.339245","685244.577480","","0.000000","-2.319999","","","","-1.679999","","","-3.576871","-3.999999","","","C1 PROFILE","","","","D1 PROFILE","",""
"60202600000029","Nodes","29,","21.000000","32.117093","DDS demands","Known Flow","319020.165964","685307.281688","","0.000000","-1.570000","","-6.710000","","-14.649999","","","-20.504417","-22.930000","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","",""
"60202600000146","Nodes","146,","21.000000","23.710763","DDS demands","Known Flow","319428.241075","685147.669644","","0.000000","","","","","-5.290000","","","-4.730413","-5.290000","","","","","","","D1 PROFILE","",""
"60202600000145","Nodes","145,","21.000000","24.241953","DDS demands","Known Flow","319322.001046","685052.524619","","0.000000","","","","","-4.300000","","","-3.845137","-4.300000","","","","","","","D1 PROFILE","",""
"60202600000127","Nodes","127,","21.000000","31.127385","DDS demands","Known Flow","319069.507159","685336.917575","","0.000000","-9.500000","","","","-8.819999","","","-16.382072","-18.319999","","","C1 PROFILE","","","","D1 PROFILE","",""
"60202600000126","Nodes","LoggerID: 9073, 2 Station Place","21.000000","31.061751","Val Log Post","Known Flow","319051.888973","685368.605705","","0.000000","","","","","-4.909999","","","-4.390609","-4.909999","","","","","","","D1 PROFILE","",""
"60202600000130","Nodes","130,","21.000000","25.272103","DDS demands","Known Flow","319189.838010","685093.882630","","0.000000","","","-2.499999","","-1.960000","","","-3.988211","-4.460000","","","","","C3 PROFILE","","D1 PROFILE","",""
"60202600000030","Nodes","30,","21.000000","25.859046","DDS demands","Known Flow","319156.221233","685120.518315","","0.000000","","","","","-6.769999","","","-6.053854","-6.769999","","","","","","","D1 PROFILE","",""
"60202600002037","Nodes","2037,","21.000000","31.144525","DDS demands","Known Flow","319070.400649","685335.635434","","0.000000","","","","","-1.760000","","","-1.573823","-1.760000","","","","","","","D1 PROFILE","",""
"60202600000147","Nodes","147,","21.000000","30.887067","DDS demands","Known Flow","319117.701990","685358.156702","","0.000000","","","","","-15.030000","","","-13.440095","-15.030000","","","","","","","D1 PROFILE","",""
"60202600000131","Nodes","131,","21.000000","24.257849","DDS demands","Known Flow","319297.415039","685038.155615","","0.000000","","","-5.070000","","-2.259999","","","-6.554617","-7.329999","","","","","C3 PROFILE","","D1 PROFILE","",""
"60202600000031","Nodes","31,","21.000000","25.742030","DDS demands","Known Flow","319121.197938","685080.111731","","0.000000","","","","","-15.599999","","","-13.949799","-15.599999","","","","","","","D1 PROFILE","",""
"60202600000133","Nodes","133,","21.000000","24.392340","DDS demands","Known Flow","319081.605119","685017.259790","","0.000000","","","","","-17.379999","","","-15.541506","-17.379999","","","","","","","D1 PROFILE","",""
"60202600000129","Nodes","129,","21.000000","27.885385","DDS demands","Known Flow","319129.665994","685175.897652","","0.000000","","","","","-1.679999","","","-1.502286","-1.679999","","","","","","","D1 PROFILE","",""
"60202600000128","Nodes","128,","21.000000","28.948616","Default Known Flow Node","Known Flow","319092.358984","685219.678664","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000103","Nodes","103,","22.999998","29.773736","DDS demands","Known Flow","319075.930898","685242.386688","","0.000000","-6.000000","","","","-16.079999","","","-19.744330","-22.080001","","","C1 PROFILE","","","","D1 PROFILE","",""
"60202600000139","Nodes","139,","21.000000","31.867180","DDS demands","Known Flow","319022.657870","685302.279126","","0.000000","-2.039999","","","","-4.150000","","","-5.535208","-6.190000","","","C1 PROFILE","","","","D1 PROFILE","",""
"60202600002041","Nodes","2041,","21.000000","32.079133","Default Known Flow Node","Known Flow","319021.892014","685308.370776","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002042","Nodes","2042,","21.000000","30.466024","Default Known Flow Node","Known Flow","319159.830276","685324.223488","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000032","Nodes","32,","21.000000","24.938536","DDS demands","Known Flow","319213.635017","685082.413627","","0.000000","","","-2.099999","","-14.649999","","","-14.978149","-16.750000","","","","","C3 PROFILE","","D1 PROFILE","",""
"60202600002019","Nodes","2019,","21.000000","24.252055","Default Known Flow Node","Known Flow","319323.614047","685055.721619","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000148","Nodes","148,","21.000000","30.387371","DDS demands","Known Flow","319163.591003","685329.153694","","0.000000","","","","","-10.520000","","","-9.407172","-10.520000","","","","","","","D1 PROFILE","",""
"60202600000033","Nodes","33,","21.000000","23.587823","DDS demands","Known Flow","319152.791809","684971.450286","","0.000000","","","","","-15.819999","","","-14.146526","-15.819999","","","","","","","D1 PROFILE","",""
"60202600000040","Nodes","40,","21.000000","27.202670","DDS demands","Known Flow","319367.871059","685751.189809","","0.000000","","","","","-13.680000","","","-12.232901","-13.680000","","","","","","","D1 PROFILE","",""
"60202600002005","Nodes","2005,","21.000000","27.352537","Default Known Flow Node","Known Flow","319356.189055","685769.113814","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000111","Nodes","111,","21.000000","26.793069","DDS demands","Known Flow","319339.072356","685715.790423","","0.000000","","","","","-6.639999","","","-5.937606","-6.639999","","","","","","","D1 PROFILE","",""
"60202600000122","Nodes","122,","21.000000","27.655213","DDS demands","Known Flow","319334.577050","685837.539832","","0.000000","","","","","-9.630000","","","-8.611318","-9.630000","","","","","","","D1 PROFILE","",""
"60202600000121","Nodes","121,","21.000000","27.361038","DDS demands","Known Flow","319319.101045","685874.441842","","0.000000","","","","","-3.859999","","","-3.451680","-3.859999","","","","","","","D1 PROFILE","",""
"60202600000067","Nodes","67,","21.000000","27.692725","DDS demands","Known Flow","319394.380066","685877.527843","","0.000000","","","","","-4.619999","","","-4.131286","-4.619999","","","","","","","D1 PROFILE","",""
"60202600000105","Nodes","105,","21.000000","24.157826","DDS demands","Known Flow","319248.170568","685560.717294","","0.000000","","","","","-12.350000","","","-11.043591","-12.350000","","","","","","","D1 PROFILE","",""
"60202600000120","Nodes","120,","21.000000","24.060650","DDS demands","Known Flow","319178.988007","685696.306794","","0.000000","","","","","-7.539999","","","-6.742402","-7.539999","","","","","","","D1 PROFILE","",""
"60202600000125","Nodes","125,","21.000000","24.140650","DDS demands","Known Flow","319238.119802","685542.138402","","0.000000","","","","","-2.859999","","","-2.557463","-2.859999","","","","","","","D1 PROFILE","",""
"60202600000037","Nodes","37,","21.000000","24.536995","DDS demands","Known Flow","319304.968291","685606.260811","","0.000000","","","","-3.690000","-13.890000","","","-15.720351","-17.580001","","","","","","C4 PROFILE","D1 PROFILE","",""
"60202600002046","Nodes","2046,","21.000000","24.519174","Default Known Flow Node","Known Flow","319301.384355","685603.956077","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000106","Nodes","106,","21.000000","25.581612","DDS demands","Known Flow","319364.080058","685650.435781","","0.000000","","","","","-6.079999","","","-5.436844","-6.079999","","","","","","","D1 PROFILE","",""
"60202600000109","Nodes","109,","21.000000","24.632934","DDS demands","Known Flow","319440.735078","685613.407771","","0.000000","","","","","-5.630000","","","-5.034446","-5.630000","","","","","","","D1 PROFILE","",""
"60202600000070","Nodes","70,","21.000000","24.109287","DDS demands","Known Flow","319434.694551","685628.673684","","0.000000","","","","","-8.810000","","","-7.878060","-8.810000","","","","","","","D1 PROFILE","",""
"60202600002048","Nodes","2048,","21.000000","24.076856","Default Known Flow Node","Known Flow","319477.082644","685658.328217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000038","Nodes","38,","21.000000","26.147417","DDS demands","Known Flow","319429.720722","685695.868455","","0.000000","","","","","-13.550000","","","-12.116652","-13.550000","","","","","","","D1 PROFILE","",""
"60202600002047","Nodes","2047,","21.000000","25.989945","DDS demands","Known Flow","319380.901803","685662.224349","","0.000000","","","","","-9.009999","","","-8.056903","-9.009999","","","","","","","D1 PROFILE","",""
"60202600000123","Nodes","123,","21.000000","26.945913","DDS demands","Known Flow","319305.034508","685704.084505","","0.000000","","","","","-5.859999","","","-5.240117","-5.859999","","","","","","","D1 PROFILE","",""
"60202600000102","Nodes","102,","21.000000","27.802901","DDS demands","Known Flow","319293.913038","685818.524827","","0.000000","","","","","-13.470000","","","-12.045115","-13.470000","","","","","","","D1 PROFILE","",""
"60202600002015","Nodes","2015,","21.000000","27.491969","DDS demands","Known Flow","319295.135039","685848.851835","","0.000000","","","","","-17.090000","","","-15.282183","-17.090000","","","","","","","D1 PROFILE","",""
"60202600000075","Nodes","75,","21.000000","26.958519","DDS demands","Known Flow","319171.086005","685783.144817","","0.000000","","","","","-13.130000","","","-11.741081","-13.130000","","","","","","","D1 PROFILE","",""
"60202600000074","Nodes","74,","21.000000","26.932388","DDS demands","Known Flow","319172.543005","685728.010802","","0.000000","","","","","-5.570000","","","-4.980793","-5.570000","","","","","","","D1 PROFILE","",""
"60202600000124","Nodes","124,","21.000000","26.989596","Default Known Flow Node","Known Flow","319264.812227","685678.332462","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002036","Nodes","2036,","21.000000","27.687448","Default Known Flow Node","Known Flow","319318.207386","685790.283655","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000041","Nodes","41,","21.000000","26.951442","DDS demands","Known Flow","319183.124008","685705.380796","","0.000000","","","","","-14.840000","-4.800000","","-21.496999","-24.040001","","","","","","","D1 PROFILE","DM PROFILE",""
"60202600002007","Nodes","2007,","21.000000","26.664391","Default Known Flow Node","Known Flow","319428.907075","685779.630816","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002014","Nodes","2014,","21.000000","27.699841","Default Known Flow Node","Known Flow","319339.489051","685815.723826","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000072","Nodes","72,","21.000000","27.909613","Default Known Flow Node","Known Flow","319313.644319","685798.101706","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002049","Nodes","2049,","21.000000","24.063363","Default Known Flow Node","Known Flow","319494.353015","685671.176905","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000107","Nodes","107,","21.000000","26.117912","DDS demands","Known Flow","319501.039095","685740.289806","","0.000000","","","","","-11.069999","","","-9.898992","-11.069999","","","","","","","D1 PROFILE","",""
"60202600000113","Nodes","113,","21.000000","23.910029","DDS demands","Known Flow","319510.878514","685683.461685","","0.000000","","","","","-8.050000","","","-7.198454","-8.050000","","","","","","","D1 PROFILE","",""
"60202600000112","Nodes","112,","21.000000","23.819322","DDS demands","Known Flow","319529.323103","685695.815794","","0.000000","","","","","-4.639999","","","-4.149170","-4.639999","","","","","","","D1 PROFILE","",""
"60202600000114","Nodes","114,","21.000000","23.642976","DDS demands","Known Flow","319553.562850","685646.105784","","0.000000","","","","","-6.530000","","","-5.839243","-6.530000","","","","","","","D1 PROFILE","",""
"60202600000047","Nodes","47,","21.000000","25.946936","DDS demands","Known Flow","319577.086115","685801.784822","","0.000000","","","","","-6.659999","","","-5.955491","-6.659999","","","","","","","D1 PROFILE","",""
"60202600000150","Nodes","150,","21.000000","26.105287","DDS demands","Known Flow","316820.311365","686818.741099","","0.000000","","","","","-5.780000","","-6.000000","-10.533887","-11.780000","","","","","","","D1 PROFILE","","I2 PROFILE"
"60202600000021","Nodes","21,","21.000000","27.496792","DDS demands","Known Flow","316614.679309","687168.327194","","0.000000","-3.349999","","","","","","","-2.995629","-3.349999","","","C1 PROFILE","","","","","",""
"60202600002032","Nodes","2032,","21.000000","34.559007","Default Known Flow Node","Known Flow","318754.852892","685196.678658","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002044","Nodes","2044,","21.000000","30.627305","Default Known Flow Node","Known Flow","319153.161126","685397.650364","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000061","Nodes","61,","21.000000","22.062555","DDS demands","Known Flow","319455.451913","685488.349950","","0.000000","","","","","-5.760000","","","-5.150695","-5.760000","","","","","","","D1 PROFILE","",""
"60202600000115","Nodes","115,","21.000000","30.073184","DDS demands","Known Flow","317952.167673","685894.252848","","0.000000","","","","","-6.229999","","","-5.570977","-6.229999","","","","","","","D1 PROFILE","",""
"60202600000108","Nodes","108,","21.000000","24.368136","Default Known Flow Node","Known Flow","319324.094047","685581.478762","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000036","Nodes","36,","21.000000","22.646273","DDS demands","Known Flow","319400.989341","685525.254992","","0.000000","","-9.930000","","","-5.590000","","","-13.878262","-15.520000","","","","C2 PROFILE","","","D1 PROFILE","",""
"60202600000201","Nodes","201,","21.000000","23.819329","Default Known Flow Node","Known Flow","319527.412933","685694.532867","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000035","Nodes","35,","21.000000","21.565376","DDS demands","Known Flow","319571.301114","685383.215709","","0.000000","","","","","-11.669999","","","-10.435522","-11.669999","","","","","","","D1 PROFILE","",""
"60202600000142","Nodes","142,","21.000000","35.215884","DDS demands","Known Flow","318712.702880","685276.398679","","0.000000","","","","","-3.629999","","","-3.246011","-3.629999","","","","","","","D1 PROFILE","",""
"60202600000154","Nodes","154,","21.000000","34.949521","DDS demands","Known Flow","318665.676867","685254.436674","","0.000000","","","","","-2.409999","","","-2.155065","-2.409999","","","","","","","D1 PROFILE","",""
"60202600000155","Nodes","155,","21.000000","34.757175","DDS demands","Known Flow","318676.673223","685204.106440","","0.000000","","","","","-3.670000","","","-3.281779","-3.670000","","","","","","","D1 PROFILE","",""
"60202600000001","Nodes","ABERDOUR D.G., Site ID:1984, tel 01383861416","21.000000","34.999999","Default Known Pressure Node","Known Pressure","318684.237873","685269.160678","","2714.880012","","","","","","","","506.869534","566.830004","","","","","","","","",""
"60202600002012","Nodes","2012,","21.000000","27.920785","Default Known Flow Node","Known Flow","319315.811478","685796.676293","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002013","Nodes","2013,","21.000000","27.720933","Default Known Flow Node","Known Flow","319340.738051","685809.181824","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002008","Nodes","2008,","21.000000","27.697905","Default Known Flow Node","Known Flow","319320.237046","685791.585820","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000042","Nodes","42,","21.000000","27.721048","DDS demands","Known Flow","319341.161051","685807.570824","","0.000000","","","","","-6.910000","","","-6.179045","-6.910000","","","","","","","D1 PROFILE","",""
"60202600002011","Nodes","2011,","21.000000","27.884263","Default Known Flow Node","Known Flow","319319.038045","685794.336820","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002009","Nodes","2009,","21.000000","27.614850","Default Known Flow Node","Known Flow","319346.836525","685793.047155","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002010","Nodes","2010,","21.000000","26.302552","DDS demands","Known Flow","319406.869519","685680.162922","","0.000000","","","","","-9.489999","","","-8.486127","-9.489999","","","","","","","D1 PROFILE","",""
"60202600002018","Nodes","2018,","21.000000","21.734958","DDS demands","Known Flow","319431.337698","685445.637674","","0.000000","","","","","-6.699999","","","-5.991259","-6.699999","","","","","","","D1 PROFILE","",""
"60202600000066","Nodes","66,","21.000000","27.928766","Default Known Flow Node","Known Flow","319317.658791","685797.724245","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000063","Nodes","63,","21.000000","26.128048","DDS demands","Known Flow","319497.622094","685832.253831","","0.000000","-2.180000","","","","-11.180000","","","-11.946751","-13.360000","","","C1 PROFILE","","","","D1 PROFILE","",""
"60202600002025","Nodes","2025,","21.000000","26.128048","Default Known Flow Node","Known Flow","319511.982098","685840.803833","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000104","Nodes","104,","21.000000","28.846693","DDS demands","Known Flow","318961.638948","685205.567660","","0.000000","","","","","-14.420000","","","-12.894622","-14.420000","","","","","","","D1 PROFILE","",""
"60202600002030","Nodes","2030,","21.000000","34.714732","Default Known Flow Node","Known Flow","318682.231872","685174.233652","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000144","Nodes","144,","21.000000","29.583499","DDS demands","Known Flow","319117.800991","685301.996686","","0.000000","","","","","-4.280000","","","-3.827252","-4.280000","","","","","","","D1 PROFILE","",""
"60202600000045","Nodes","45,","21.000000","25.956351","DDS demands","Known Flow","319466.281498","685867.302639","","0.000000","","","","","-4.150000","","","-3.711004","-4.150000","","","","","","","D1 PROFILE","",""
"60202600002029","Nodes","2029,","21.000000","34.714732","Default Known Flow Node","Known Flow","318681.099872","685174.186652","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600002024","Nodes","2024,","21.000000","34.714732","Default Known Flow Node","Known Flow","318676.819871","685172.821651","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000002","Nodes","THE GLEBE D.G., Site ID:1985, tel 01383860729","21.000000","28.000000","Default Known Pressure Node","Known Pressure","319318.045045","685801.082822","","395.919995","","","","","","","","334.204990","373.740004","","","","","","","","",""
"60202600000101","Nodes","101,","21.000000","27.682340","DDS demands","Known Flow","319321.239046","685792.069820","","0.000000","","","","","-17.719999","","","-15.845541","-17.719999","","","","","","","D1 PROFILE","",""
"60202600002016","Nodes","2016,","21.000000","25.955883","Default Known Flow Node","Known Flow","319465.613403","685868.002646","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000043","Nodes","43,","21.000000","26.165297","DDS demands","Known Flow","319490.128519","685822.699703","","0.000000","","","","","-8.689999","","","-7.770753","-8.689999","","","","","","","D1 PROFILE","",""
"60202600000046","Nodes","46,","21.000000","26.123316","DDS demands","Known Flow","319455.364574","685879.894542","","0.000000","","","","","-2.630000","","","-2.351793","-2.630000","","","","","","","D1 PROFILE","",""
"60202600000003","Nodes","3,","21.000000","30.855067","DDS demands","Known Flow","319045.523169","685274.322936","","0.000000","","","","","-1.220000","","","-1.090945","-1.220000","","","","","","","D1 PROFILE","",""
"60202600000501","Nodes","501,","21.000000","27.905508","Default Known Flow Node","Known Flow","316883.451383","686955.137136","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000503","Nodes","503,","21.000000","30.935928","Default Known Flow Node","Known Flow","317525.658557","686411.740988","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000505","Nodes","505,","21.000000","34.382043","Default Known Flow Node","Known Flow","318410.026798","685131.427640","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202600000506","Nodes","506,","21.000000","34.331855","DDS demands","Known Flow","318530.729831","685148.994645","","0.000000","","","","","-8.380000","","","-7.493546","-8.380000","","","","","","","D1 PROFILE","",""
"60202600000513","Nodes","513,","21.000000","29.744102","DDS demands","Known Flow","318167.404732","686104.421905","","0.000000","","","","","-1.960000","","","-1.752667","-1.960000","","","","","","","D1 PROFILE","",""
